"setting","date","source","indicator_abbr","indicator_name","dimension","subgroup","estimate","se","ci_lb","ci_ub","population","flag","setting_average","iso3","favourable_indicator","indicator_scale","ordered_dimension","subgroup_order","reference_subgroup","whoreg6","wbincome2024","dataset_id","update"
"India","2021","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Uttar Pradesh",22.9387037386996,0.30912773378373,22.3384384405028,23.5502077334337,NA,"Survey used to calculate MPI: DHS",16.392806009097,"IND",0,100,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Uttarakhand",9.81099302456118,0.74311057805525,8.44775224178203,11.3669108264349,NA,"Survey used to calculate MPI: DHS",16.392806009097,"IND",0,100,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","West Bengal",15.2706976348471,0.4902916779775,14.334307060302,16.256649942875,NA,"Survey used to calculate MPI: DHS",16.392806009097,"IND",0,100,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (2 groups) (0-18+)","0-17 years",0.0949792687093701,0.0007611274955529,0.0934979055461708,0.0964816042851376,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (2 groups) (0-18+)","18+ years",0.0565542496746453,0.0004261939694836,0.0557246839885508,0.0573954143493283,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,1,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","0-9 years",0.119553552970677,0.0009658069645528,0.117673481137804,0.121459527781471,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,1,1,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","10-17 years",0.0664939774746154,0.0006438989283363,0.0652430019809738,0.0677672003511875,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,1,2,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","18-59 years",0.0559152475901425,0.0004399587177295,0.0550591559996553,0.0567838502960518,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,1,3,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","60+ years",0.0595864830911148,0.0005236025026035,0.0585684597031534,0.0606210620985882,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,1,4,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Place of residence","Rural",0.0894163675651365,0.0006867090224642,0.0880795189641378,0.0907714868378031,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Place of residence","Urban",0.0225480450749416,0.0006649686919835,0.0212808517560869,0.0238888531447762,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,1,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Andhra Pradesh",0.027816926629752,0.0012057225855618,0.0255487393656069,0.0302802236075304,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Arunachal Pradesh",0.0540713218765504,0.0026173361164342,0.049164886436626,0.0594367901370092,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Assam",0.0899183800385575,0.0025385865235536,0.0850652411088396,0.0950196448547473,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Bihar",0.154399464934883,0.0025598538882904,0.149448502788522,0.159483689500219,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Chhattisgarh",0.0731745889051574,0.0021201279926733,0.0691262675679291,0.0774402733012033,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Delhi",0.0133876584906626,0.001414108828518,0.0108811326350713,0.0164619661367845,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Goa",0.0053279983793787,0.0015389703355964,0.0030226044172479,0.0093752221377546,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Gujarat",0.059024964110866,0.0021138138717384,0.0550156232420229,0.0633069170207624,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Haryana",0.0298069948508933,0.0015722406037547,0.0268750718896358,0.03304791200083,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Himachal Pradesh",0.0203555177507209,0.0016463928137592,0.0173670554179289,0.023845744996615,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Jammu & Kashmir",0.0248830892570017,0.0015569507417402,0.0220071018270198,0.028124115486842,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Jharkhand",0.131807030004196,0.0029434148797296,0.126144235922507,0.137683981709984,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Karnataka",0.0333339461828886,0.0013195606103015,0.0308422686220846,0.0360194394256134,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Kerala",0.0030631847872796,0.0003692126486383,0.0024184622851748,0.0038791114380742,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Madhya Pradesh",0.0994171726564807,0.00192087973361,0.0957151443980101,0.103246038248808,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Maharashtra",0.0356919448067677,0.0014913287648278,0.0328814463773619,0.03873304595232,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Manipur",0.038346425252955,0.0026364797198625,0.0335003452335449,0.0438617138300281,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Meghalaya",0.123017382814047,0.005164389325234,0.113247872260951,0.133502792900348,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Mizoram",0.0245889652902473,0.0029427184382415,0.019435243297976,0.0310660232105484,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Nagaland",0.0660178088487265,0.0035151116999723,0.0594533252509144,0.0732506548101338,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Odisha",0.0863464205278085,0.0025694467665383,0.0814414794889042,0.0915173374341076,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Punjab",0.0188288031597818,0.0010220186453392,0.0169267416641701,0.0209400470188123,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Rajasthan",0.0679440978626226,0.0018059951554383,0.0644886870220723,0.0715704908633403,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Sikkim",0.0140003058651559,0.0019119535558689,0.0107074977723404,0.0182870119566593,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Tamil Nadu",0.0141683236723599,0.0006775344163877,0.0128998975869382,0.0155595060670709,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Tripura",0.0634734071443708,0.0032857628315888,0.0573298482126514,0.070226274255921,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Uttar Pradesh",0.0982533917430151,0.0014374436987841,0.0954717654557422,0.10110700332495,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Uttarakhand",0.0391229274878325,0.0032648623841733,0.0332025410072609,0.0460487036757821,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"India","2021","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","West Bengal",0.0606670185661897,0.0020541581546534,0.0567636405703257,0.0648203681664935,NA,"Survey used to calculate MPI: DHS",0.0688105643495505,"IND",0,1,0,0,0,"South-East Asia","Lower middle income","rep_mpi","22 April 2024"
"Indonesia","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (2 groups) (0-18+)","0-17 years",7.24685056346983,0.32987316614894,6.62609798233778,7.92082394691783,NA,"Survey used to calculate MPI: DHS",6.87293915811852,"IDN",0,100,0,0,0,"South-East Asia","Upper middle income","rep_mpi","22 April 2024"
"Indonesia","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (2 groups) (0-18+)","18+ years",6.66461060157613,0.2589748472856,6.174460651323,7.19068833836872,NA,"Survey used to calculate MPI: DHS",6.87293915811852,"IDN",0,100,0,0,1,"South-East Asia","Upper middle income","rep_mpi","22 April 2024"
"Indonesia","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","0-9 years",7.46697547915613,0.36200595490673,6.78749186067705,8.20849083101181,NA,"Survey used to calculate MPI: DHS",6.87293915811852,"IDN",0,100,1,1,0,"South-East Asia","Upper middle income","rep_mpi","22 April 2024"
"Indonesia","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","10-17 years",6.96252434256021,0.34491549921811,6.3159036490143,7.66992603518749,NA,"Survey used to calculate MPI: DHS",6.87293915811852,"IDN",0,100,1,2,0,"South-East Asia","Upper middle income","rep_mpi","22 April 2024"
"Indonesia","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","18-59 years",5.65723190270321,0.24270349484686,5.19976319898447,6.15233615442,NA,"Survey used to calculate MPI: DHS",6.87293915811852,"IDN",0,100,1,3,0,"South-East Asia","Upper middle income","rep_mpi","22 April 2024"
"Indonesia","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","60+ years",13.1060871494633,0.6377792127341,11.9054651530233,14.4079848985948,NA,"Survey used to calculate MPI: DHS",6.87293915811852,"IDN",0,100,1,4,0,"South-East Asia","Upper middle income","rep_mpi","22 April 2024"
"Indonesia","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Place of residence","Rural",10.9325192908381,0.49446477679944,10.0000829475188,11.9403638620066,NA,"Survey used to calculate MPI: DHS",6.87293915811852,"IDN",0,100,0,0,0,"South-East Asia","Upper middle income","rep_mpi","22 April 2024"
"Indonesia","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Place of residence","Urban",2.77909204184058,0.21625196291761,2.38510040363313,3.23600909661745,NA,"Survey used to calculate MPI: DHS",6.87293915811852,"IDN",0,100,0,0,1,"South-East Asia","Upper middle income","rep_mpi","22 April 2024"
"Indonesia","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Aceh",6.66976377805453,1.26704825452879,4.57540450994404,9.62609324083022,NA,"Survey used to calculate MPI: DHS",6.87293915811852,"IDN",0,100,0,0,0,"South-East Asia","Upper middle income","rep_mpi","22 April 2024"
"Indonesia","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Bali",5.95245728491782,1.05989671628538,4.18381720861659,8.40318997396901,NA,"Survey used to calculate MPI: DHS",6.87293915811852,"IDN",0,100,0,0,0,"South-East Asia","Upper middle income","rep_mpi","22 April 2024"
"Indonesia","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Bangka Belitung",4.79356461730507,0.80897772087161,3.43460080773163,6.65318126840441,NA,"Survey used to calculate MPI: DHS",6.87293915811852,"IDN",0,100,0,0,0,"South-East Asia","Upper middle income","rep_mpi","22 April 2024"
